sample_order,sector,sector_rank,ticker,company_name,CIK,filing_position,form,filing_date,accession_number,sec_locator,verification_status,verification_note
61,energy,10,DVN,Devon Energy,0001090012,F2,10-K,2020-02-19,0001564590-20-005182,https://www.sec.gov/Archives/edgar/data/1090012/0001564590-20-005182.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
61,energy,10,DVN,Devon Energy,0001090012,F3,10-Q,2020-05-06,0001564590-20-021639,https://www.sec.gov/Archives/edgar/data/1090012/0001564590-20-021639.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
61,energy,10,DVN,Devon Energy,0001090012,F4,10-Q,2020-08-05,0001564590-20-036568,https://www.sec.gov/Archives/edgar/data/1090012/0001564590-20-036568.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
61,energy,10,DVN,Devon Energy,0001090012,F5,10-Q,2020-10-30,0001564590-20-049203,https://www.sec.gov/Archives/edgar/data/1090012/0001564590-20-049203.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
62,energy,11,BKR,Baker Hughes,0001701605,F1,10-Q,2019-10-30,0001701605-19-000089,https://www.sec.gov/Archives/edgar/data/1701605/0001701605-19-000089.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
62,energy,11,BKR,Baker Hughes,0001701605,F2,10-K,2020-02-13,0001701605-20-000019,https://www.sec.gov/Archives/edgar/data/1701605/0001701605-20-000019.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
62,energy,11,BKR,Baker Hughes,0001701605,F3,10-Q,2020-04-24,0001701605-20-000039,https://www.sec.gov/Archives/edgar/data/1701605/0001701605-20-000039.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
62,energy,11,BKR,Baker Hughes,0001701605,F4,10-Q,2020-07-24,0001701605-20-000068,https://www.sec.gov/Archives/edgar/data/1701605/0001701605-20-000068.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
62,energy,11,BKR,Baker Hughes,0001701605,F5,10-Q,2020-10-23,0001701605-20-000086,https://www.sec.gov/Archives/edgar/data/1701605/0001701605-20-000086.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
63,financials,1,USB,U.S. Bancorp,0000036104,F1,10-Q,2019-11-08,0001193125-19-287486,https://www.sec.gov/Archives/edgar/data/36104/0001193125-19-287486.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
63,financials,1,USB,U.S. Bancorp,0000036104,F2,10-K,2020-02-20,0001193125-20-043622,https://www.sec.gov/Archives/edgar/data/36104/0001193125-20-043622.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
63,financials,1,USB,U.S. Bancorp,0000036104,F3,10-Q,2020-05-07,0001193125-20-136359,https://www.sec.gov/Archives/edgar/data/36104/0001193125-20-136359.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
63,financials,1,USB,U.S. Bancorp,0000036104,F4,10-Q,2020-08-06,0001193125-20-211979,https://www.sec.gov/Archives/edgar/data/36104/0001193125-20-211979.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
63,financials,1,USB,U.S. Bancorp,0000036104,F5,10-Q,2020-11-05,0001193125-20-286983,https://www.sec.gov/Archives/edgar/data/36104/0001193125-20-286983.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
64,financials,2,GS,Goldman Sachs,0000886982,F1,10-Q,2019-11-01,0001193125-19-280752,https://www.sec.gov/Archives/edgar/data/886982/0001193125-19-280752.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
64,financials,2,GS,Goldman Sachs,0000886982,F2,10-K,2020-02-21,0001193125-20-043853,https://www.sec.gov/Archives/edgar/data/886982/0001193125-20-043853.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
64,financials,2,GS,Goldman Sachs,0000886982,F3,10-Q,2020-05-01,0001193125-20-129324,https://www.sec.gov/Archives/edgar/data/886982/0001193125-20-129324.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
64,financials,2,GS,Goldman Sachs,0000886982,F4,10-Q,2020-08-07,0001193125-20-212201,https://www.sec.gov/Archives/edgar/data/886982/0001193125-20-212201.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
64,financials,2,GS,Goldman Sachs,0000886982,F5,10-Q,2020-11-02,0001193125-20-282987,https://www.sec.gov/Archives/edgar/data/886982/0001193125-20-282987.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
65,financials,3,UNM,Unum Group,0000005513,F1,10-Q,2019-10-30,0000005513-19-000133,https://www.sec.gov/Archives/edgar/data/5513/0000005513-19-000133.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
65,financials,3,UNM,Unum Group,0000005513,F2,10-K,2020-02-18,0000005513-20-000027,https://www.sec.gov/Archives/edgar/data/5513/0000005513-20-000027.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
65,financials,3,UNM,Unum Group,0000005513,F3,10-Q,2020-05-05,0000005513-20-000076,https://www.sec.gov/Archives/edgar/data/5513/0000005513-20-000076.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
65,financials,3,UNM,Unum Group,0000005513,F4,10-Q,2020-07-29,0000005513-20-000111,https://www.sec.gov/Archives/edgar/data/5513/0000005513-20-000111.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
65,financials,3,UNM,Unum Group,0000005513,F5,10-Q,2020-10-28,0000005513-20-000152,https://www.sec.gov/Archives/edgar/data/5513/0000005513-20-000152.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
66,financials,4,FITB,Fifth Third Bancorp,0000035527,F1,10-Q,2019-11-08,0001193125-19-288323,https://www.sec.gov/Archives/edgar/data/35527/0001193125-19-288323.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
66,financials,4,FITB,Fifth Third Bancorp,0000035527,F2,10-K,2020-03-02,0001193125-20-057751,https://www.sec.gov/Archives/edgar/data/35527/0001193125-20-057751.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
66,financials,4,FITB,Fifth Third Bancorp,0000035527,F3,10-Q,2020-05-08,0001193125-20-137598,https://www.sec.gov/Archives/edgar/data/35527/0001193125-20-137598.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
66,financials,4,FITB,Fifth Third Bancorp,0000035527,F4,10-Q,2020-08-07,0000035527-20-000077,https://www.sec.gov/Archives/edgar/data/35527/0000035527-20-000077.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
66,financials,4,FITB,Fifth Third Bancorp,0000035527,F5,10-Q,2020-11-05,0000035527-20-000107,https://www.sec.gov/Archives/edgar/data/35527/0000035527-20-000107.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
67,financials,5,MS,Morgan Stanley,0000895421,F1,10-Q,2019-11-05,0001628280-19-013331,https://www.sec.gov/Archives/edgar/data/895421/0001628280-19-013331.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
67,financials,5,MS,Morgan Stanley,0000895421,F2,10-K,2020-02-27,0000895421-20-000265,https://www.sec.gov/Archives/edgar/data/895421/0000895421-20-000265.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
67,financials,5,MS,Morgan Stanley,0000895421,F3,10-Q,2020-05-05,0000895421-20-000323,https://www.sec.gov/Archives/edgar/data/895421/0000895421-20-000323.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
67,financials,5,MS,Morgan Stanley,0000895421,F4,10-Q,2020-08-04,0000895421-20-000429,https://www.sec.gov/Archives/edgar/data/895421/0000895421-20-000429.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
67,financials,5,MS,Morgan Stanley,0000895421,F5,10-Q,2020-11-03,0000895421-20-000527,https://www.sec.gov/Archives/edgar/data/895421/0000895421-20-000527.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
68,financials,6,AJG,Arthur J. Gallagher & Co.,0000354190,F1,10-Q,2019-10-25,0001193125-19-274533,https://www.sec.gov/Archives/edgar/data/354190/0001193125-19-274533.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
68,financials,6,AJG,Arthur J. Gallagher & Co.,0000354190,F2,10-K,2020-02-07,0001193125-20-028191,https://www.sec.gov/Archives/edgar/data/354190/0001193125-20-028191.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
68,financials,6,AJG,Arthur J. Gallagher & Co.,0000354190,F3,10-Q,2020-05-05,0001564590-20-021299,https://www.sec.gov/Archives/edgar/data/354190/0001564590-20-021299.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
68,financials,6,AJG,Arthur J. Gallagher & Co.,0000354190,F4,10-Q,2020-07-31,0001564590-20-035149,https://www.sec.gov/Archives/edgar/data/354190/0001564590-20-035149.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
68,financials,6,AJG,Arthur J. Gallagher & Co.,0000354190,F5,10-Q,2020-10-30,0001564590-20-049355,https://www.sec.gov/Archives/edgar/data/354190/0001564590-20-049355.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
69,financials,7,AMP,Ameriprise Financial,0000820027,F1,10-Q,2019-11-12,0000820027-19-000077,https://www.sec.gov/Archives/edgar/data/820027/0000820027-19-000077.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
69,financials,7,AMP,Ameriprise Financial,0000820027,F2,10-K,2020-02-26,0000820027-20-000010,https://www.sec.gov/Archives/edgar/data/820027/0000820027-20-000010.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
69,financials,7,AMP,Ameriprise Financial,0000820027,F3,10-Q,2020-05-11,0000820027-20-000042,https://www.sec.gov/Archives/edgar/data/820027/0000820027-20-000042.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
69,financials,7,AMP,Ameriprise Financial,0000820027,F4,10-Q,2020-08-10,0000820027-20-000064,https://www.sec.gov/Archives/edgar/data/820027/0000820027-20-000064.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
69,financials,7,AMP,Ameriprise Financial,0000820027,F5,10-Q,2020-11-09,0000820027-20-000074,https://www.sec.gov/Archives/edgar/data/820027/0000820027-20-000074.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
70,financials,8,SCHW,Charles Schwab Corporation,0000316709,F1,10-Q,2019-11-07,0000316709-19-000052,https://www.sec.gov/Archives/edgar/data/316709/0000316709-19-000052.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
70,financials,8,SCHW,Charles Schwab Corporation,0000316709,F2,10-K,2020-02-26,0000316709-20-000012,https://www.sec.gov/Archives/edgar/data/316709/0000316709-20-000012.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
70,financials,8,SCHW,Charles Schwab Corporation,0000316709,F3,10-Q,2020-05-08,0000316709-20-000021,https://www.sec.gov/Archives/edgar/data/316709/0000316709-20-000021.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
70,financials,8,SCHW,Charles Schwab Corporation,0000316709,F4,10-Q,2020-08-07,0000316709-20-000045,https://www.sec.gov/Archives/edgar/data/316709/0000316709-20-000045.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
70,financials,8,SCHW,Charles Schwab Corporation,0000316709,F5,10-Q,2020-11-09,0000316709-20-000054,https://www.sec.gov/Archives/edgar/data/316709/0000316709-20-000054.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
71,financials,9,CBOE,Cboe Global Markets,0001374310,F1,10-Q,2019-11-01,0001558370-19-009643,https://www.sec.gov/Archives/edgar/data/1374310/0001558370-19-009643.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
71,financials,9,CBOE,Cboe Global Markets,0001374310,F2,10-K,2020-02-21,0001558370-20-001127,https://www.sec.gov/Archives/edgar/data/1374310/0001558370-20-001127.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
71,financials,9,CBOE,Cboe Global Markets,0001374310,F3,10-Q,2020-05-01,0001558370-20-004877,https://www.sec.gov/Archives/edgar/data/1374310/0001558370-20-004877.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
71,financials,9,CBOE,Cboe Global Markets,0001374310,F4,10-Q,2020-07-31,0001558370-20-008849,https://www.sec.gov/Archives/edgar/data/1374310/0001558370-20-008849.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
71,financials,9,CBOE,Cboe Global Markets,0001374310,F5,10-Q,2020-10-30,0001558370-20-012101,https://www.sec.gov/Archives/edgar/data/1374310/0001558370-20-012101.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
72,financials,10,L,Loews Corporation,0000060086,F1,10-Q,2019-10-28,0001193125-19-275925,https://www.sec.gov/Archives/edgar/data/60086/0001193125-19-275925.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
72,financials,10,L,Loews Corporation,0000060086,F2,10-K,2020-02-12,0001193125-20-031657,https://www.sec.gov/Archives/edgar/data/60086/0001193125-20-031657.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
72,financials,10,L,Loews Corporation,0000060086,F3,10-Q,2020-05-04,0001140361-20-010602,https://www.sec.gov/Archives/edgar/data/60086/0001140361-20-010602.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
72,financials,10,L,Loews Corporation,0000060086,F4,10-Q,2020-08-03,0001140361-20-017258,https://www.sec.gov/Archives/edgar/data/60086/0001140361-20-017258.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
72,financials,10,L,Loews Corporation,0000060086,F5,10-Q,2020-11-02,0001140361-20-024292,https://www.sec.gov/Archives/edgar/data/60086/0001140361-20-024292.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
73,financials,11,FLT,Fleetcor,0001175454,F1,10-Q,2019-11-12,0001175454-19-000024,https://www.sec.gov/Archives/edgar/data/1175454/0001175454-19-000024.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
73,financials,11,FLT,Fleetcor,0001175454,F2,10-K,2020-03-02,0001175454-20-000008,https://www.sec.gov/Archives/edgar/data/1175454/0001175454-20-000008.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
73,financials,11,FLT,Fleetcor,0001175454,F3,10-Q,2020-05-11,0001175454-20-000020,https://www.sec.gov/Archives/edgar/data/1175454/0001175454-20-000020.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
73,financials,11,FLT,Fleetcor,0001175454,F4,10-Q,2020-08-10,0001175454-20-000033,https://www.sec.gov/Archives/edgar/data/1175454/0001175454-20-000033.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
73,financials,11,FLT,Fleetcor,0001175454,F5,10-Q,2020-11-09,0001175454-20-000046,https://www.sec.gov/Archives/edgar/data/1175454/0001175454-20-000046.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
74,financials,12,RF,Regions Financial Corporation,0001281761,F1,10-Q,2019-11-06,0001281761-19-000093,https://www.sec.gov/Archives/edgar/data/1281761/0001281761-19-000093.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
74,financials,12,RF,Regions Financial Corporation,0001281761,F2,10-K,2020-02-21,0001281761-20-000010,https://www.sec.gov/Archives/edgar/data/1281761/0001281761-20-000010.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
74,financials,12,RF,Regions Financial Corporation,0001281761,F3,10-Q,2020-05-06,0001281761-20-000048,https://www.sec.gov/Archives/edgar/data/1281761/0001281761-20-000048.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
74,financials,12,RF,Regions Financial Corporation,0001281761,F4,10-Q,2020-08-05,0001281761-20-000075,https://www.sec.gov/Archives/edgar/data/1281761/0001281761-20-000075.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
74,financials,12,RF,Regions Financial Corporation,0001281761,F5,10-Q,2020-11-05,0001281761-20-000087,https://www.sec.gov/Archives/edgar/data/1281761/0001281761-20-000087.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
75,financials,13,HBAN,Huntington Bancshares,0000049196,F1,10-Q,2019-10-28,0000049196-19-000071,https://www.sec.gov/Archives/edgar/data/49196/0000049196-19-000071.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
75,financials,13,HBAN,Huntington Bancshares,0000049196,F2,10-K,2020-02-14,0000049196-20-000010,https://www.sec.gov/Archives/edgar/data/49196/0000049196-20-000010.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
75,financials,13,HBAN,Huntington Bancshares,0000049196,F3,10-Q,2020-05-01,0000049196-20-000028,https://www.sec.gov/Archives/edgar/data/49196/0000049196-20-000028.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
75,financials,13,HBAN,Huntington Bancshares,0000049196,F4,10-Q,2020-07-31,0000049196-20-000046,https://www.sec.gov/Archives/edgar/data/49196/0000049196-20-000046.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
75,financials,13,HBAN,Huntington Bancshares,0000049196,F5,10-Q,2020-10-30,0000049196-20-000059,https://www.sec.gov/Archives/edgar/data/49196/0000049196-20-000059.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
76,financials,14,TRV,Travelers Companies,0000086312,F1,10-Q,2019-10-22,0000086312-19-000046,https://www.sec.gov/Archives/edgar/data/86312/0000086312-19-000046.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
76,financials,14,TRV,Travelers Companies,0000086312,F2,10-K,2020-02-13,0000086312-20-000011,https://www.sec.gov/Archives/edgar/data/86312/0000086312-20-000011.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
76,financials,14,TRV,Travelers Companies,0000086312,F3,10-Q,2020-04-21,0000086312-20-000021,https://www.sec.gov/Archives/edgar/data/86312/0000086312-20-000021.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
76,financials,14,TRV,Travelers Companies,0000086312,F4,10-Q,2020-07-23,0000086312-20-000039,https://www.sec.gov/Archives/edgar/data/86312/0000086312-20-000039.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
76,financials,14,TRV,Travelers Companies,0000086312,F5,10-Q,2020-10-20,0000086312-20-000049,https://www.sec.gov/Archives/edgar/data/86312/0000086312-20-000049.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
77,financials,15,PYPL,PayPal,0001633917,F1,10-Q,2019-10-24,0001633917-19-000210,https://www.sec.gov/Archives/edgar/data/1633917/0001633917-19-000210.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
77,financials,15,PYPL,PayPal,0001633917,F2,10-K,2020-02-06,0001633917-20-000028,https://www.sec.gov/Archives/edgar/data/1633917/0001633917-20-000028.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
77,financials,15,PYPL,PayPal,0001633917,F3,10-Q,2020-05-07,0001633917-20-000093,https://www.sec.gov/Archives/edgar/data/1633917/0001633917-20-000093.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
77,financials,15,PYPL,PayPal,0001633917,F4,10-Q,2020-07-30,0001633917-20-000134,https://www.sec.gov/Archives/edgar/data/1633917/0001633917-20-000134.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
77,financials,15,PYPL,PayPal,0001633917,F5,10-Q,2020-11-03,0001633917-20-000169,https://www.sec.gov/Archives/edgar/data/1633917/0001633917-20-000169.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
78,financials,16,BAC,Bank of America,0000070858,F1,10-Q,2019-10-28,0000070858-19-000057,https://www.sec.gov/Archives/edgar/data/70858/0000070858-19-000057.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
78,financials,16,BAC,Bank of America,0000070858,F2,10-K,2020-02-19,0000070858-20-000011,https://www.sec.gov/Archives/edgar/data/70858/0000070858-20-000011.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
78,financials,16,BAC,Bank of America,0000070858,F3,10-Q,2020-05-01,0000070858-20-000023,https://www.sec.gov/Archives/edgar/data/70858/0000070858-20-000023.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
